record_id,date,day_type,building,time_slot,consumption_kwh,meter_reading_kwh,is_exam_week,is_anomaly,month
ELEC002304,2024-02-12,weekday,Hostel Block 2,22-00,0.448,3613.5,False,False,February
ELEC002305,2024-02-12,weekday,Library,06-08,0.62,1960.27,False,False,February
ELEC002306,2024-02-12,weekday,Library,08-10,1.711,1961.98,False,False,February
ELEC002307,2024-02-12,weekday,Library,10-12,2.23,1964.21,False,False,February
ELEC002308,2024-02-12,weekday,Library,12-14,1.787,1966.0,False,False,February
ELEC002309,2024-02-12,weekday,Library,14-16,1.843,1967.84,False,False,February
ELEC002310,2024-02-12,weekday,Library,16-18,1.6,1969.44,False,False,February
ELEC002311,2024-02-12,weekday,Library,18-20,1.346,1970.79,False,False,February
ELEC002312,2024-02-12,weekday,Library,20-22,1.125,1971.91,False,False,February
ELEC002313,2024-02-12,weekday,Library,22-00,0.525,1972.44,False,False,February
ELEC002314,2024-02-12,weekday,Labs Complex,06-08,0.67,4747.5,False,False,February
ELEC002315,2024-02-12,weekday,Labs Complex,08-10,1.722,4749.22,False,False,February
ELEC002316,2024-02-12,weekday,Labs Complex,10-12,2.213,4751.43,False,False,February
ELEC002317,2024-02-12,weekday,Labs Complex,12-14,1.751,4753.18,False,False,February
ELEC002318,2024-02-12,weekday,Labs Complex,14-16,1.786,4754.97,False,False,February
ELEC002319,2024-02-12,weekday,Labs Complex,16-18,1.487,4756.46,False,False,February
ELEC002320,2024-02-12,weekday,Labs Complex,18-20,1.517,4757.98,False,False,February
ELEC002321,2024-02-12,weekday,Labs Complex,20-22,1.131,4759.11,False,False,February
ELEC002322,2024-02-12,weekday,Labs Complex,22-00,0.564,4759.67,False,False,February
ELEC002323,2024-02-13,weekday,Academic Block A,06-08,0.99,2095.51,False,False,February
ELEC002324,2024-02-13,weekday,Academic Block A,08-10,2.933,2098.44,False,False,February
ELEC002325,2024-02-13,weekday,Academic Block A,10-12,2.904,2101.34,False,False,February
ELEC002326,2024-02-13,weekday,Academic Block A,12-14,2.895,2104.24,False,False,February
ELEC002327,2024-02-13,weekday,Academic Block A,14-16,3.44,2107.68,False,False,February
ELEC002328,2024-02-13,weekday,Academic Block A,16-18,2.552,2110.23,False,False,February
ELEC002329,2024-02-13,weekday,Academic Block A,18-20,2.03,2112.26,False,False,February
ELEC002330,2024-02-13,weekday,Academic Block A,20-22,1.835,2114.1,False,False,February
ELEC002331,2024-02-13,weekday,Academic Block A,22-00,0.767,2114.87,False,False,February
ELEC002332,2024-02-13,weekday,Academic Block B,06-08,0.773,5584.21,False,False,February
ELEC002333,2024-02-13,weekday,Academic Block B,08-10,2.933,5587.14,False,False,February
ELEC002334,2024-02-13,weekday,Academic Block B,10-12,3.604,5590.74,False,False,February
ELEC002335,2024-02-13,weekday,Academic Block B,12-14,2.568,5593.31,False,False,February
ELEC002336,2024-02-13,weekday,Academic Block B,14-16,3.426,5596.74,False,False,February
ELEC002337,2024-02-13,weekday,Academic Block B,16-18,2.211,5598.95,False,False,February
ELEC002338,2024-02-13,weekday,Academic Block B,18-20,2.437,5601.39,False,False,February
ELEC002339,2024-02-13,weekday,Academic Block B,20-22,1.868,5603.26,False,False,February
ELEC002340,2024-02-13,weekday,Academic Block B,22-00,0.778,5604.04,False,False,February
ELEC002341,2024-02-13,weekday,Hostel Block 1,06-08,0.528,3869.36,False,False,February
ELEC002342,2024-02-13,weekday,Hostel Block 1,08-10,1.457,3870.82,False,False,February
ELEC002343,2024-02-13,weekday,Hostel Block 1,10-12,1.832,3872.65,False,False,February
ELEC002344,2024-02-13,weekday,Hostel Block 1,12-14,1.61,3874.26,False,False,February
ELEC002345,2024-02-13,weekday,Hostel Block 1,14-16,1.489,3875.75,False,False,February
ELEC002346,2024-02-13,weekday,Hostel Block 1,16-18,1.501,3877.25,False,False,February
ELEC002347,2024-02-13,weekday,Hostel Block 1,18-20,1.123,3878.37,False,False,February
ELEC002348,2024-02-13,weekday,Hostel Block 1,20-22,1.075,3879.44,False,False,February
ELEC002349,2024-02-13,weekday,Hostel Block 1,22-00,0.363,3879.8,False,False,February
ELEC002350,2024-02-13,weekday,Hostel Block 2,06-08,0.425,3613.93,False,False,February
ELEC002351,2024-02-13,weekday,Hostel Block 2,08-10,1.235,3615.16,False,False,February
ELEC002352,2024-02-13,weekday,Hostel Block 2,10-12,2.014,3617.17,False,False,February
ELEC002353,2024-02-13,weekday,Hostel Block 2,12-14,1.356,3618.53,False,False,February
ELEC002354,2024-02-13,weekday,Hostel Block 2,14-16,1.486,3620.02,False,False,February
ELEC002355,2024-02-13,weekday,Hostel Block 2,16-18,1.16,3621.18,False,False,February
ELEC002356,2024-02-13,weekday,Hostel Block 2,18-20,1.303,3622.48,False,False,February
ELEC002357,2024-02-13,weekday,Hostel Block 2,20-22,0.874,3623.35,False,False,February
ELEC002358,2024-02-13,weekday,Hostel Block 2,22-00,0.349,3623.7,False,False,February
ELEC002359,2024-02-13,weekday,Library,06-08,0.62,1973.06,False,False,February
ELEC002360,2024-02-13,weekday,Library,08-10,1.697,1974.76,False,False,February
ELEC002361,2024-02-13,weekday,Library,10-12,1.929,1976.69,False,False,February
ELEC002362,2024-02-13,weekday,Library,12-14,2.03,1978.72,False,False,February
ELEC002363,2024-02-13,weekday,Library,14-16,2.267,1980.99,False,False,February
ELEC002364,2024-02-13,weekday,Library,16-18,1.47,1982.46,False,False,February
ELEC002365,2024-02-13,weekday,Library,18-20,1.609,1984.07,False,False,February
ELEC002366,2024-02-13,weekday,Library,20-22,1.191,1985.26,False,False,February
ELEC002367,2024-02-13,weekday,Library,22-00,0.465,1985.72,False,False,February
ELEC002368,2024-02-13,weekday,Labs Complex,06-08,0.625,4760.3,False,False,February
ELEC002369,2024-02-13,weekday,Labs Complex,08-10,1.869,4762.17,False,False,February
ELEC002370,2024-02-13,weekday,Labs Complex,10-12,2.495,4764.66,False,False,February
ELEC002371,2024-02-13,weekday,Labs Complex,12-14,1.881,4766.54,False,False,February
ELEC002372,2024-02-13,weekday,Labs Complex,14-16,1.861,4768.4,False,False,February
ELEC002373,2024-02-13,weekday,Labs Complex,16-18,1.785,4770.18,False,False,February
ELEC002374,2024-02-13,weekday,Labs Complex,18-20,1.64,4771.82,False,False,February
ELEC002375,2024-02-13,weekday,Labs Complex,20-22,1.3,4773.12,False,False,February
ELEC002376,2024-02-13,weekday,Labs Complex,22-00,0.539,4773.66,False,False,February
ELEC002377,2024-02-14,weekday,Academic Block A,06-08,0.923,2115.79,False,False,February
ELEC002378,2024-02-14,weekday,Academic Block A,08-10,2.581,2118.37,False,False,February
ELEC002379,2024-02-14,weekday,Academic Block A,10-12,3.08,2121.45,False,False,February
ELEC002380,2024-02-14,weekday,Academic Block A,12-14,2.963,2124.41,False,False,February
ELEC002381,2024-02-14,weekday,Academic Block A,14-16,2.762,2127.17,False,False,February
ELEC002382,2024-02-14,weekday,Academic Block A,16-18,2.351,2129.52,False,False,February
ELEC002383,2024-02-14,weekday,Academic Block A,18-20,2.491,2132.01,False,False,February
ELEC002384,2024-02-14,weekday,Academic Block A,20-22,2.035,2134.05,False,False,February
ELEC002385,2024-02-14,weekday,Academic Block A,22-00,0.799,2134.85,False,False,February
ELEC002386,2024-02-14,weekday,Academic Block B,06-08,0.965,5605.01,False,False,February
ELEC002387,2024-02-14,weekday,Academic Block B,08-10,2.844,5607.85,False,False,February
ELEC002388,2024-02-14,weekday,Academic Block B,10-12,3.603,5611.45,False,False,February
ELEC002389,2024-02-14,weekday,Academic Block B,12-14,2.859,5614.31,False,False,February
ELEC002390,2024-02-14,weekday,Academic Block B,14-16,3.143,5617.45,False,False,February
ELEC002391,2024-02-14,weekday,Academic Block B,16-18,2.538,5619.99,False,False,February
ELEC002392,2024-02-14,weekday,Academic Block B,18-20,2.191,5622.18,False,False,February
ELEC002393,2024-02-14,weekday,Academic Block B,20-22,1.597,5623.78,False,False,February
ELEC002394,2024-02-14,weekday,Academic Block B,22-00,0.821,5624.6,False,False,February
ELEC002395,2024-02-14,weekday,Hostel Block 1,06-08,0.511,3880.31,False,False,February
ELEC002396,2024-02-14,weekday,Hostel Block 1,08-10,1.518,3881.83,False,False,February
ELEC002397,2024-02-14,weekday,Hostel Block 1,10-12,1.708,3883.54,False,False,February
ELEC002398,2024-02-14,weekday,Hostel Block 1,12-14,1.45,3884.99,False,False,February
ELEC002399,2024-02-14,weekday,Hostel Block 1,14-16,1.37,3886.36,False,False,February
ELEC002400,2024-02-14,weekday,Hostel Block 1,16-18,1.5,3887.86,False,False,February
ELEC002401,2024-02-14,weekday,Hostel Block 1,18-20,3.7174116338248693,3891.58,False,True,February
ELEC002402,2024-02-14,weekday,Hostel Block 1,20-22,0.898,3892.48,False,False,February
ELEC002403,2024-02-14,weekday,Hostel Block 1,22-00,0.375,3892.86,False,False,February
ELEC002404,2024-02-14,weekday,Hostel Block 2,06-08,0.479,3624.18,False,False,February
ELEC002405,2024-02-14,weekday,Hostel Block 2,08-10,1.634,3625.81,False,False,February
ELEC002406,2024-02-14,weekday,Hostel Block 2,10-12,1.794,3627.6,False,False,February
ELEC002407,2024-02-14,weekday,Hostel Block 2,12-14,1.526,3629.13,False,False,February
ELEC002408,2024-02-14,weekday,Hostel Block 2,14-16,1.653,3630.78,False,False,February
ELEC002409,2024-02-14,weekday,Hostel Block 2,16-18,1.529,3632.31,False,False,February
ELEC002410,2024-02-14,weekday,Hostel Block 2,18-20,1.105,3633.41,False,False,February
ELEC002411,2024-02-14,weekday,Hostel Block 2,20-22,0.87,3634.28,False,False,February
ELEC002412,2024-02-14,weekday,Hostel Block 2,22-00,0.402,3634.68,False,False,February
ELEC002413,2024-02-14,weekday,Library,06-08,0.677,1986.4,False,False,February
ELEC002414,2024-02-14,weekday,Library,08-10,1.653,1988.05,False,False,February
ELEC002415,2024-02-14,weekday,Library,10-12,2.367,1990.42,False,False,February
ELEC002416,2024-02-14,weekday,Library,12-14,2.09,1992.51,False,False,February
ELEC002417,2024-02-14,weekday,Library,14-16,1.854,1994.36,False,False,February
ELEC002418,2024-02-14,weekday,Library,16-18,1.9,1996.26,False,False,February
ELEC002419,2024-02-14,weekday,Library,18-20,1.537,1997.8,False,False,February
ELEC002420,2024-02-14,weekday,Library,20-22,1.031,1998.83,False,False,February
ELEC002421,2024-02-14,weekday,Library,22-00,0.43,1999.26,False,False,February
ELEC002422,2024-02-14,weekday,Labs Complex,06-08,0.536,4774.2,False,False,February
ELEC002423,2024-02-14,weekday,Labs Complex,08-10,1.872,4776.07,False,False,February
ELEC002424,2024-02-14,weekday,Labs Complex,10-12,1.879,4777.95,False,False,February
ELEC002425,2024-02-14,weekday,Labs Complex,12-14,1.895,4779.85,False,False,February
ELEC002426,2024-02-14,weekday,Labs Complex,14-16,2.153,4782.0,False,False,February
ELEC002427,2024-02-14,weekday,Labs Complex,16-18,1.565,4783.56,False,False,February
ELEC002428,2024-02-14,weekday,Labs Complex,18-20,1.403,4784.96,False,False,February
ELEC002429,2024-02-14,weekday,Labs Complex,20-22,1.335,4786.3,False,False,February
ELEC002430,2024-02-14,weekday,Labs Complex,22-00,0.564,4786.86,False,False,February
ELEC002431,2024-02-15,weekday,Academic Block A,06-08,0.946,2135.8,False,False,February
ELEC002432,2024-02-15,weekday,Academic Block A,08-10,2.421,2138.22,False,False,February
ELEC002433,2024-02-15,weekday,Academic Block A,10-12,3.529,2141.75,False,False,February
ELEC002434,2024-02-15,weekday,Academic Block A,12-14,3.243,2144.99,False,False,February
ELEC002435,2024-02-15,weekday,Academic Block A,14-16,3.194,2148.18,False,False,February
ELEC002436,2024-02-15,weekday,Academic Block A,16-18,2.712,2150.89,False,False,February
ELEC002437,2024-02-15,weekday,Academic Block A,18-20,2.27,2153.16,False,False,February
ELEC002438,2024-02-15,weekday,Academic Block A,20-22,2.005,2155.16,False,False,February
ELEC002439,2024-02-15,weekday,Academic Block A,22-00,0.655,2155.82,False,False,February
ELEC002440,2024-02-15,weekday,Academic Block B,06-08,0.822,5625.42,False,False,February
ELEC002441,2024-02-15,weekday,Academic Block B,08-10,3.062,5628.48,False,False,February
ELEC002442,2024-02-15,weekday,Academic Block B,10-12,3.545,5632.02,False,False,February
ELEC002443,2024-02-15,weekday,Academic Block B,12-14,2.808,5634.83,False,False,February
ELEC002444,2024-02-15,weekday,Academic Block B,14-16,2.56,5637.39,False,False,February
ELEC002445,2024-02-15,weekday,Academic Block B,16-18,2.277,5639.67,False,False,February
ELEC002446,2024-02-15,weekday,Academic Block B,18-20,2.031,5641.7,False,False,February
ELEC002447,2024-02-15,weekday,Academic Block B,20-22,2.039,5643.74,False,False,February
ELEC002448,2024-02-15,weekday,Academic Block B,22-00,0.685,5644.43,False,False,February
ELEC002449,2024-02-15,weekday,Hostel Block 1,06-08,0.539,3893.4,False,False,February
ELEC002450,2024-02-15,weekday,Hostel Block 1,08-10,1.319,3894.72,False,False,February
ELEC002451,2024-02-15,weekday,Hostel Block 1,10-12,1.511,3896.23,False,False,February
ELEC002452,2024-02-15,weekday,Hostel Block 1,12-14,1.41,3897.64,False,False,February
ELEC002453,2024-02-15,weekday,Hostel Block 1,14-16,1.711,3899.35,False,False,February
ELEC002454,2024-02-15,weekday,Hostel Block 1,16-18,1.396,3900.75,False,False,February
ELEC002455,2024-02-15,weekday,Hostel Block 1,18-20,1.109,3901.86,False,False,February
ELEC002456,2024-02-15,weekday,Hostel Block 1,20-22,0.963,3902.82,False,False,February
ELEC002457,2024-02-15,weekday,Hostel Block 1,22-00,0.377,3903.2,False,False,February
ELEC002458,2024-02-15,weekday,Hostel Block 2,06-08,0.503,3635.18,False,False,February
ELEC002459,2024-02-15,weekday,Hostel Block 2,08-10,1.433,3636.61,False,False,February
ELEC002460,2024-02-15,weekday,Hostel Block 2,10-12,1.888,3638.5,False,False,February
ELEC002461,2024-02-15,weekday,Hostel Block 2,12-14,1.34,3639.84,False,False,February
ELEC002462,2024-02-15,weekday,Hostel Block 2,14-16,1.831,3641.67,False,False,February
ELEC002463,2024-02-15,weekday,Hostel Block 2,16-18,1.351,3643.02,False,False,February
ELEC002464,2024-02-15,weekday,Hostel Block 2,18-20,1.316,3644.34,False,False,February
ELEC002465,2024-02-15,weekday,Hostel Block 2,20-22,1.018,3645.36,False,False,February
ELEC002466,2024-02-15,weekday,Hostel Block 2,22-00,1.2837955004712798,3646.64,False,True,February
ELEC002467,2024-02-15,weekday,Library,06-08,0.538,1999.8,False,False,February
ELEC002468,2024-02-15,weekday,Library,08-10,1.68,2001.48,False,False,February
ELEC002469,2024-02-15,weekday,Library,10-12,2.045,2003.53,False,False,February
ELEC002470,2024-02-15,weekday,Library,12-14,2.099,2005.63,False,False,February
ELEC002471,2024-02-15,weekday,Library,14-16,1.75,2007.38,False,False,February
ELEC002472,2024-02-15,weekday,Library,16-18,1.481,2008.86,False,False,February
ELEC002473,2024-02-15,weekday,Library,18-20,1.478,2010.34,False,False,February
ELEC002474,2024-02-15,weekday,Library,20-22,1.077,2011.42,False,False,February
ELEC002475,2024-02-15,weekday,Library,22-00,0.488,2011.91,False,False,February
ELEC002476,2024-02-15,weekday,Labs Complex,06-08,0.523,4787.38,False,False,February
ELEC002477,2024-02-15,weekday,Labs Complex,08-10,1.705,4789.09,False,False,February
ELEC002478,2024-02-15,weekday,Labs Complex,10-12,2.208,4791.3,False,False,February
ELEC002479,2024-02-15,weekday,Labs Complex,12-14,4.800443200140382,4796.1,False,True,February
ELEC002480,2024-02-15,weekday,Labs Complex,14-16,1.76,4797.86,False,False,February
ELEC002481,2024-02-15,weekday,Labs Complex,16-18,1.747,4799.61,False,False,February
ELEC002482,2024-02-15,weekday,Labs Complex,18-20,1.569,4801.18,False,False,February
ELEC002483,2024-02-15,weekday,Labs Complex,20-22,1.289,4802.47,False,False,February
ELEC002484,2024-02-15,weekday,Labs Complex,22-00,0.524,4802.99,False,False,February
ELEC002485,2024-02-16,weekday,Academic Block A,06-08,0.951,2156.77,False,False,February
ELEC002486,2024-02-16,weekday,Academic Block A,08-10,2.628,2159.4,False,False,February
ELEC002487,2024-02-16,weekday,Academic Block A,10-12,3.255,2162.66,False,False,February
ELEC002488,2024-02-16,weekday,Academic Block A,12-14,2.805,2165.46,False,False,February
ELEC002489,2024-02-16,weekday,Academic Block A,14-16,2.788,2168.25,False,False,February
ELEC002490,2024-02-16,weekday,Academic Block A,16-18,2.465,2170.72,False,False,February
ELEC002491,2024-02-16,weekday,Academic Block A,18-20,2.026,2172.75,False,False,February
ELEC002492,2024-02-16,weekday,Academic Block A,20-22,1.715,2174.47,False,False,February
ELEC002493,2024-02-16,weekday,Academic Block A,22-00,0.665,,False,False,February
ELEC002494,2024-02-16,weekday,Academic Block B,06-08,0.908,5645.34,False,False,February
ELEC002495,2024-02-16,weekday,Academic Block B,08-10,2.782,5648.12,False,False,February
ELEC002496,2024-02-16,weekday,Academic Block B,10-12,3.498,5651.62,False,False,February
ELEC002497,2024-02-16,weekday,Academic Block B,12-14,2.573,,False,False,February
ELEC002498,2024-02-16,weekday,Academic Block B,14-16,3.096,5657.29,False,False,February
ELEC002499,2024-02-16,weekday,Academic Block B,16-18,2.677,5659.97,False,False,February
ELEC002500,2024-02-16,weekday,Academic Block B,18-20,2.254,5662.22,False,False,February
ELEC002501,2024-02-16,weekday,Academic Block B,20-22,1.628,5663.85,False,False,February
ELEC002502,2024-02-16,weekday,Academic Block B,22-00,0.639,5664.49,False,False,February
ELEC002503,2024-02-16,weekday,Hostel Block 1,06-08,0.417,3903.62,False,False,February
ELEC002504,2024-02-16,weekday,Hostel Block 1,08-10,1.349,3904.97,False,False,February
ELEC002505,2024-02-16,weekday,Hostel Block 1,10-12,1.664,3906.63,False,False,February
ELEC002506,2024-02-16,weekday,Hostel Block 1,12-14,1.737,3908.37,False,False,February
ELEC002507,2024-02-16,weekday,Hostel Block 1,14-16,1.755,3910.12,False,False,February
ELEC002508,2024-02-16,weekday,Hostel Block 1,16-18,1.363,3911.48,False,False,February
ELEC002509,2024-02-16,weekday,Hostel Block 1,18-20,1.315,,False,False,February
ELEC002510,2024-02-16,weekday,Hostel Block 1,20-22,0.976,3913.77,False,False,February
ELEC002511,2024-02-16,weekday,Hostel Block 1,22-00,0.359,3914.13,False,False,February
ELEC002512,2024-02-16,weekday,Hostel Block 2,06-08,0.468,3647.11,False,False,February
ELEC002513,2024-02-16,weekday,Hostel Block 2,08-10,1.388,3648.5,False,False,February
ELEC002514,2024-02-16,weekday,Hostel Block 2,10-12,1.532,3650.03,False,False,February
ELEC002515,2024-02-16,weekday,Hostel Block 2,12-14,1.675,3651.71,False,False,February
ELEC002516,2024-02-16,weekday,Hostel Block 2,14-16,1.652,3653.36,False,False,February
